"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0019088"	"immortalization of host cell by virus"	"BP"	1	0	1
"GO:0020021"	"immortalization of host cell"	"BP"	1	0	1
"GO:0034239"	"regulation of macrophage fusion"	"BP"	5	0	1
"GO:0034241"	"positive regulation of macrophage fusion"	"BP"	5	0	1
"GO:0045081"	"negative regulation of interleukin-10 biosynthetic process"	"BP"	2	0	1
"GO:0043438"	"acetoacetic acid metabolic process"	"BP"	1	0	1
"GO:0021886"	"hypothalamus gonadotrophin-releasing hormone neuron differentiation"	"BP"	4	0	1
"GO:0021888"	"hypothalamus gonadotrophin-releasing hormone neuron development"	"BP"	4	0	1
"GO:0032020"	"ISG15-protein conjugation"	"BP"	5	0	1
"GO:0010520"	"regulation of reciprocal meiotic recombination"	"BP"	2	0	1
"GO:0010845"	"positive regulation of reciprocal meiotic recombination"	"BP"	2	0	1
"GO:0060631"	"regulation of meiosis I"	"BP"	6	0	1
"GO:0060903"	"positive regulation of meiosis I"	"BP"	3	0	1
"GO:1904152"	"regulation of retrograde protein transport, ER to cytosol"	"BP"	14	0	1
"GO:1904153"	"negative regulation of retrograde protein transport, ER to cytosol"	"BP"	9	0	1
"GO:1903182"	"regulation of SUMO transferase activity"	"BP"	1	0	1
"GO:1903755"	"positive regulation of SUMO transferase activity"	"BP"	1	0	1
"GO:0042275"	"error-free postreplication DNA repair"	"BP"	1	0	1
"GO:0035037"	"sperm entry"	"BP"	1	0	1
"GO:0090204"	"protein localization to nuclear pore"	"BP"	3	0	1
"GO:0015780"	"nucleotide-sugar transmembrane transport"	"BP"	12	0	1
"GO:0072334"	"UDP-galactose transmembrane transport"	"BP"	1	0	1
"GO:0090481"	"pyrimidine nucleotide-sugar transmembrane transport"	"BP"	12	0	1
"GO:0032713"	"negative regulation of interleukin-4 production"	"BP"	5	0	1
"GO:0006065"	"UDP-glucuronate biosynthetic process"	"BP"	3	0	1
"GO:0046398"	"UDP-glucuronate metabolic process"	"BP"	4	0	1
"GO:0006682"	"galactosylceramide biosynthetic process"	"BP"	6	0	1
"GO:0019375"	"galactolipid biosynthetic process"	"BP"	6	0	1
"GO:0006238"	"CMP salvage"	"BP"	1	0	1
"GO:0009224"	"CMP biosynthetic process"	"BP"	1	0	1
"GO:0010138"	"pyrimidine ribonucleotide salvage"	"BP"	5	0	1
"GO:0032262"	"pyrimidine nucleotide salvage"	"BP"	5	0	1
"GO:0044206"	"UMP salvage"	"BP"	5	0	1
"GO:0044211"	"CTP salvage"	"BP"	3	0	1
"GO:0046035"	"CMP metabolic process"	"BP"	1	0	1
"GO:0097510"	"base-excision repair, AP site formation via deaminated base removal"	"BP"	1	0	1
"GO:0000244"	"spliceosomal tri-snRNP complex assembly"	"BP"	25	0	1
"GO:0006218"	"uridine catabolic process"	"BP"	1	0	1
"GO:0046108"	"uridine metabolic process"	"BP"	2	0	1
"GO:0006780"	"uroporphyrinogen III biosynthetic process"	"BP"	2	0	1
"GO:0046502"	"uroporphyrinogen III metabolic process"	"BP"	2	0	1
"GO:0071557"	"histone H3-K27 demethylation"	"BP"	5	0	1
"GO:0051684"	"maintenance of Golgi location"	"BP"	3	0	1
"GO:0060945"	"cardiac neuron differentiation"	"BP"	1	0	1
"GO:0042728"	"flavin-containing compound catabolic process"	"BP"	1	0	1
"GO:0061857"	"endoplasmic reticulum stress-induced pre-emptive quality control"	"BP"	2	0	1
"GO:0072387"	"flavin adenine dinucleotide metabolic process"	"BP"	2	0	1
"GO:0072389"	"flavin adenine dinucleotide catabolic process"	"BP"	1	0	1
"GO:1903003"	"positive regulation of protein deubiquitination"	"BP"	6	0	1
"GO:1903004"	"regulation of protein K63-linked deubiquitination"	"BP"	2	0	1
"GO:1903006"	"positive regulation of protein K63-linked deubiquitination"	"BP"	2	0	1
"GO:1903007"	"positive regulation of Lys63-specific deubiquitinase activity"	"BP"	1	0	1
"GO:1903842"	"response to arsenite ion"	"BP"	3	0	1
"GO:1903843"	"cellular response to arsenite ion"	"BP"	3	0	1
"GO:2000152"	"regulation of ubiquitin-specific protease activity"	"BP"	4	0	1
"GO:2000158"	"positive regulation of ubiquitin-specific protease activity"	"BP"	2	0	1
"GO:0038183"	"bile acid signaling pathway"	"BP"	3	0	1
"GO:0038190"	"VEGF-activated neuropilin signaling pathway"	"BP"	2	0	1
"GO:0097532"	"stress response to acid chemical"	"BP"	3	0	1
"GO:0097533"	"cellular stress response to acid chemical"	"BP"	3	0	1
"GO:1902336"	"positive regulation of retinal ganglion cell axon guidance"	"BP"	2	0	1
"GO:1903570"	"regulation of protein kinase D signaling"	"BP"	1	0	1
"GO:1903572"	"positive regulation of protein kinase D signaling"	"BP"	1	0	1
"GO:1901492"	"positive regulation of lymphangiogenesis"	"BP"	2	0	1
"GO:0061428"	"negative regulation of transcription from RNA polymerase II promoter in response to hypoxia"	"BP"	4	0	1
"GO:0060327"	"cytoplasmic actin-based contraction involved in cell motility"	"BP"	2	0	1
"GO:0071225"	"cellular response to muramyl dipeptide"	"BP"	9	0	1
"GO:0050955"	"thermoception"	"BP"	3	0	1
"GO:0050960"	"detection of temperature stimulus involved in thermoception"	"BP"	1	0	1
"GO:0050968"	"detection of chemical stimulus involved in sensory perception of pain"	"BP"	3	0	1
"GO:1901594"	"response to capsazepine"	"BP"	1	0	1
"GO:0072355"	"histone H3-T3 phosphorylation"	"BP"	2	0	1
"GO:0006436"	"tryptophanyl-tRNA aminoacylation"	"BP"	1	0	1
"GO:2000601"	"positive regulation of Arp2/3 complex-mediated actin nucleation"	"BP"	8	0	1
"GO:0021576"	"hindbrain formation"	"BP"	1	0	1
"GO:0021588"	"cerebellum formation"	"BP"	1	0	1
"GO:0021732"	"midbrain-hindbrain boundary maturation"	"BP"	1	0	1
"GO:0022004"	"midbrain-hindbrain boundary maturation during brain development"	"BP"	1	0	1
"GO:0036520"	"astrocyte-dopaminergic neuron signaling"	"BP"	1	0	1
"GO:0060061"	"Spemann organizer formation"	"BP"	3	0	1
"GO:0061184"	"positive regulation of dermatome development"	"BP"	3	0	1
"GO:0044338"	"canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation"	"BP"	2	0	1
"GO:0044339"	"canonical Wnt signaling pathway involved in osteoblast differentiation"	"BP"	5	0	1
"GO:0048696"	"regulation of collateral sprouting in absence of injury"	"BP"	3	0	1
"GO:0048697"	"positive regulation of collateral sprouting in absence of injury"	"BP"	2	0	1
"GO:0060064"	"Spemann organizer formation at the anterior end of the primitive streak"	"BP"	1	0	1
"GO:1905474"	"canonical Wnt signaling pathway involved in stem cell proliferation"	"BP"	1	0	1
"GO:0003408"	"optic cup formation involved in camera-type eye development"	"BP"	3	0	1
"GO:0036517"	"chemoattraction of serotonergic neuron axon"	"BP"	1	0	1
"GO:0048022"	"negative regulation of melanin biosynthetic process"	"BP"	3	0	1
"GO:0051885"	"positive regulation of timing of anagen"	"BP"	2	0	1
"GO:0060031"	"mediolateral intercalation"	"BP"	2	0	1
"GO:0060775"	"planar cell polarity pathway involved in gastrula mediolateral intercalation"	"BP"	2	0	1
"GO:0060809"	"mesodermal to mesenchymal transition involved in gastrulation"	"BP"	2	0	1
"GO:0061341"	"non-canonical Wnt signaling pathway involved in heart development"	"BP"	2	0	1
"GO:0061346"	"planar cell polarity pathway involved in heart morphogenesis"	"BP"	2	0	1
"GO:0061347"	"planar cell polarity pathway involved in outflow tract morphogenesis"	"BP"	1	0	1
"GO:0061348"	"planar cell polarity pathway involved in ventricular septum morphogenesis"	"BP"	1	0	1
"GO:0061349"	"planar cell polarity pathway involved in cardiac right atrium morphogenesis"	"BP"	1	0	1
"GO:0061350"	"planar cell polarity pathway involved in cardiac muscle tissue morphogenesis"	"BP"	1	0	1
"GO:0061354"	"planar cell polarity pathway involved in pericardium morphogenesis"	"BP"	1	0	1
"GO:1900377"	"negative regulation of secondary metabolite biosynthetic process"	"BP"	4	0	1
"GO:1904934"	"negative regulation of cell proliferation in midbrain"	"BP"	1	0	1
"GO:1904955"	"planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation"	"BP"	1	0	1
"GO:1905438"	"non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation"	"BP"	2	1	0.0226353911273492
"GO:0045167"	"asymmetric protein localization involved in cell fate determination"	"BP"	1	0	1
"GO:0061038"	"uterus morphogenesis"	"BP"	6	1	0.0663870727555537
"GO:1904891"	"positive regulation of excitatory synapse assembly"	"BP"	3	0	1
"GO:0016332"	"establishment or maintenance of polarity of embryonic epithelium"	"BP"	1	0	1
"GO:0072060"	"outer medullary collecting duct development"	"BP"	1	0	1
"GO:0014835"	"myoblast differentiation involved in skeletal muscle regeneration"	"BP"	1	0	1
"GO:0072046"	"establishment of planar polarity involved in nephron morphogenesis"	"BP"	1	1	0.0113821942891078
"GO:0060542"	"regulation of strand invasion"	"BP"	1	0	1
"GO:0098530"	"positive regulation of strand invasion"	"BP"	1	0	1
"GO:0035801"	"adrenal cortex development"	"BP"	2	0	1
"GO:0035802"	"adrenal cortex formation"	"BP"	2	0	1
"GO:0061032"	"visceral serous pericardium development"	"BP"	2	0	1
"GO:0072166"	"posterior mesonephric tubule development"	"BP"	2	0	1
"GO:0072299"	"negative regulation of metanephric glomerulus development"	"BP"	1	0	1
"GO:0072302"	"negative regulation of metanephric glomerular mesangial cell proliferation"	"BP"	1	0	1
"GO:2001074"	"regulation of metanephric ureteric bud development"	"BP"	2	0	1
"GO:2001076"	"positive regulation of metanephric ureteric bud development"	"BP"	2	0	1
"GO:0035356"	"cellular triglyceride homeostasis"	"BP"	7	0	1
"GO:0060690"	"epithelial cell differentiation involved in salivary gland development"	"BP"	1	0	1
"GO:0060691"	"epithelial cell maturation involved in salivary gland development"	"BP"	1	0	1
"GO:1900098"	"regulation of plasma cell differentiation"	"BP"	1	0	1
"GO:1900100"	"positive regulation of plasma cell differentiation"	"BP"	1	0	1
"GO:1903489"	"positive regulation of lactation"	"BP"	1	0	1
"GO:0009115"	"xanthine catabolic process"	"BP"	1	0	1
"GO:2001213"	"negative regulation of vasculogenesis"	"BP"	1	0	1
"GO:0010836"	"negative regulation of protein ADP-ribosylation"	"BP"	3	0	1
"GO:0051340"	"regulation of ligase activity"	"BP"	8	0	1
"GO:0051351"	"positive regulation of ligase activity"	"BP"	6	0	1
"GO:1904875"	"regulation of DNA ligase activity"	"BP"	2	0	1
"GO:1904877"	"positive regulation of DNA ligase activity"	"BP"	1	0	1
"GO:1990414"	"replication-born double-strand break repair via sister chromatid exchange"	"BP"	2	0	1
"GO:0071139"	"resolution of recombination intermediates"	"BP"	2	0	1
"GO:0071140"	"resolution of mitotic recombination intermediates"	"BP"	2	0	1
"GO:1902308"	"regulation of peptidyl-serine dephosphorylation"	"BP"	5	0	1
"GO:1902309"	"negative regulation of peptidyl-serine dephosphorylation"	"BP"	3	0	1
"GO:1905912"	"regulation of calcium ion export across plasma membrane"	"BP"	4	0	1
"GO:1905913"	"negative regulation of calcium ion export across plasma membrane"	"BP"	3	0	1
"GO:0006713"	"glucocorticoid catabolic process"	"BP"	1	0	1
"GO:0008039"	"synaptic target recognition"	"BP"	1	0	1
"GO:0090168"	"Golgi reassembly"	"BP"	3	0	1
"GO:0000389"	"mRNA 3'-splice site recognition"	"BP"	5	0	1
"GO:0031087"	"deadenylation-independent decapping of nuclear-transcribed mRNA"	"BP"	2	0	1
"GO:0060211"	"regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"BP"	12	0	1
"GO:0060213"	"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"BP"	10	0	1
"GO:1901834"	"regulation of deadenylation-independent decapping of nuclear-transcribed mRNA"	"BP"	1	0	1
"GO:1901835"	"positive regulation of deadenylation-independent decapping of nuclear-transcribed mRNA"	"BP"	1	0	1
"GO:1904245"	"regulation of polynucleotide adenylyltransferase activity"	"BP"	2	0	1
"GO:1904246"	"negative regulation of polynucleotide adenylyltransferase activity"	"BP"	1	0	1
"GO:0035469"	"determination of pancreatic left/right asymmetry"	"BP"	5	0	1
"GO:0035545"	"determination of left/right asymmetry in nervous system"	"BP"	2	0	1
"GO:0072706"	"response to sodium dodecyl sulfate"	"BP"	1	0	1
"GO:0072707"	"cellular response to sodium dodecyl sulfate"	"BP"	1	0	1
"GO:0070893"	"transposon integration"	"BP"	2	0	1
"GO:0070894"	"regulation of transposon integration"	"BP"	2	0	1
"GO:0070895"	"negative regulation of transposon integration"	"BP"	2	0	1
"GO:0018276"	"isopeptide cross-linking via N6-glycyl-L-lysine"	"BP"	1	0	1
"GO:0071578"	"zinc ion import across plasma membrane"	"BP"	3	0	1
"GO:0071579"	"regulation of zinc ion transport"	"BP"	2	0	1
"GO:0071580"	"regulation of zinc ion transmembrane transport"	"BP"	1	0	1
"GO:0071581"	"regulation of zinc ion transmembrane import"	"BP"	1	0	1
"GO:0071582"	"negative regulation of zinc ion transport"	"BP"	1	0	1
"GO:0071583"	"negative regulation of zinc ion transmembrane transport"	"BP"	1	0	1
"GO:0071584"	"negative regulation of zinc ion transmembrane import"	"BP"	1	0	1
"GO:0071585"	"detoxification of cadmium ion"	"BP"	1	0	1
"GO:1990170"	"stress response to cadmium ion"	"BP"	1	0	1
"GO:0061088"	"regulation of sequestering of zinc ion"	"BP"	5	0	1
"GO:0061090"	"positive regulation of sequestering of zinc ion"	"BP"	1	0	1
"GO:0099180"	"zinc ion import into synaptic vesicle"	"BP"	2	0	1
"GO:0007343"	"egg activation"	"BP"	5	1	0.0556354718509764
"GO:0060468"	"prevention of polyspermy"	"BP"	2	0	1
"GO:0001807"	"regulation of type IV hypersensitivity"	"BP"	2	0	1
"GO:0001809"	"positive regulation of type IV hypersensitivity"	"BP"	1	0	1
"GO:2000368"	"positive regulation of acrosomal vesicle exocytosis"	"BP"	2	0	1
"GO:2000387"	"regulation of antral ovarian follicle growth"	"BP"	1	0	1
"GO:2000388"	"positive regulation of antral ovarian follicle growth"	"BP"	1	0	1
"GO:0021541"	"ammon gyrus development"	"BP"	1	0	1
"GO:0070966"	"nuclear-transcribed mRNA catabolic process, no-go decay"	"BP"	2	0	1
"GO:0070460"	"thyroid-stimulating hormone secretion"	"BP"	1	0	1
"GO:2000612"	"regulation of thyroid-stimulating hormone secretion"	"BP"	1	0	1
"GO:0050712"	"negative regulation of interleukin-1 alpha secretion"	"BP"	1	0	1
"GO:0038159"	"C-X-C chemokine receptor CXCR4 signaling pathway"	"BP"	1	0	1
"GO:0038160"	"CXCL12-activated CXCR4 signaling pathway"	"BP"	1	0	1
"GO:1905319"	"mesenchymal stem cell migration"	"BP"	3	0	1
"GO:1905320"	"regulation of mesenchymal stem cell migration"	"BP"	3	0	1
"GO:1905322"	"positive regulation of mesenchymal stem cell migration"	"BP"	3	0	1
"GO:0043972"	"histone H3-K23 acetylation"	"BP"	2	0	1
"GO:0035616"	"histone H2B conserved C-terminal lysine deubiquitination"	"BP"	4	0	1
"GO:1901537"	"positive regulation of DNA demethylation"	"BP"	4	0	1
"GO:0007174"	"epidermal growth factor catabolic process"	"BP"	2	0	1
"GO:0090385"	"phagosome-lysosome fusion"	"BP"	7	0	1
"GO:0006398"	"mRNA 3'-end processing by stem-loop binding and cleavage"	"BP"	5	0	1
"GO:0006083"	"acetate metabolic process"	"BP"	3	0	1
"GO:0036506"	"maintenance of unfolded protein"	"BP"	3	1	0.033761046165246
"GO:1904378"	"maintenance of unfolded protein involved in ERAD pathway"	"BP"	3	1	0.033761046165246
"GO:0046784"	"viral mRNA export from host cell nucleus"	"BP"	8	0	1
"GO:0006660"	"phosphatidylserine catabolic process"	"BP"	2	0	1
"GO:1905344"	"prostaglandin catabolic process"	"BP"	1	0	1
"GO:1903630"	"regulation of aminoacyl-tRNA ligase activity"	"BP"	2	0	1
"GO:1903632"	"positive regulation of aminoacyl-tRNA ligase activity"	"BP"	1	0	1
"GO:0006393"	"termination of mitochondrial transcription"	"BP"	1	0	1
"GO:1903830"	"magnesium ion transmembrane transport"	"BP"	16	0	1
"GO:0009444"	"pyruvate oxidation"	"BP"	1	0	1
"GO:0038097"	"positive regulation of mast cell activation by Fc-epsilon receptor signaling pathway"	"BP"	1	0	1
"GO:0060005"	"vestibular reflex"	"BP"	2	0	1
"GO:0021526"	"medial motor column neuron differentiation"	"BP"	2	0	1
"GO:0003131"	"mesodermal-endodermal cell signaling"	"BP"	1	0	1
"GO:0031049"	"programmed DNA elimination"	"BP"	2	0	1
"GO:0031052"	"chromosome breakage"	"BP"	2	0	1
"GO:0035978"	"histone H2A-S139 phosphorylation"	"BP"	1	0	1
"GO:0045869"	"negative regulation of single stranded viral RNA replication via double stranded DNA intermediate"	"BP"	12	0	1
"GO:1990164"	"histone H2A phosphorylation"	"BP"	4	0	1
"GO:2000685"	"positive regulation of cellular response to X-ray"	"BP"	1	0	1
"GO:0046778"	"modification by virus of host mRNA processing"	"BP"	2	0	1
"GO:1904247"	"positive regulation of polynucleotide adenylyltransferase activity"	"BP"	1	0	1
"GO:1903241"	"U2-type prespliceosome assembly"	"BP"	3	0	1
"GO:0051877"	"pigment granule aggregation in cell center"	"BP"	2	0	1
"GO:0001543"	"ovarian follicle rupture"	"BP"	1	0	1
"GO:0071947"	"protein deubiquitination involved in ubiquitin-dependent protein catabolic process"	"BP"	4	0	1
"GO:0071960"	"maintenance of mitotic sister chromatid cohesion, centromeric"	"BP"	1	0	1
"GO:0071962"	"mitotic sister chromatid cohesion, centromeric"	"BP"	4	0	1
"GO:2000718"	"regulation of maintenance of mitotic sister chromatid cohesion, centromeric"	"BP"	1	0	1
"GO:2000719"	"negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric"	"BP"	1	0	1
"GO:0042766"	"nucleosome mobilization"	"BP"	1	0	1
"GO:0002280"	"monocyte activation involved in immune response"	"BP"	1	0	1
"GO:0035521"	"monoubiquitinated histone deubiquitination"	"BP"	4	0	1
"GO:0035522"	"monoubiquitinated histone H2A deubiquitination"	"BP"	4	0	1
"GO:0061519"	"macrophage homeostasis"	"BP"	1	0	1
"GO:0002302"	"CD8-positive, alpha-beta T cell differentiation involved in immune response"	"BP"	1	0	1
"GO:0061300"	"cerebellum vasculature development"	"BP"	2	0	1
"GO:0061301"	"cerebellum vasculature morphogenesis"	"BP"	1	0	1
"GO:0048104"	"establishment of body hair or bristle planar orientation"	"BP"	4	0	1
"GO:0048105"	"establishment of body hair planar orientation"	"BP"	4	0	1
"GO:0001715"	"ectodermal cell fate specification"	"BP"	1	0	1
"GO:0042665"	"regulation of ectodermal cell fate specification"	"BP"	1	0	1
"GO:0042666"	"negative regulation of ectodermal cell fate specification"	"BP"	1	0	1
"GO:2000383"	"regulation of ectoderm development"	"BP"	1	0	1
"GO:2000384"	"negative regulation of ectoderm development"	"BP"	1	0	1
"GO:1901627"	"negative regulation of postsynaptic membrane organization"	"BP"	1	0	1
"GO:1903910"	"negative regulation of receptor clustering"	"BP"	1	0	1
"GO:1904394"	"negative regulation of skeletal muscle acetylcholine-gated channel clustering"	"BP"	1	0	1
"GO:0051977"	"lysophospholipid transport"	"BP"	2	0	1
"GO:0015742"	"alpha-ketoglutarate transport"	"BP"	3	0	1
"GO:0075044"	"autophagy of host cells involved in interaction with symbiont"	"BP"	5	0	1
"GO:0075071"	"autophagy involved in symbiotic interaction"	"BP"	5	0	1
"GO:0016189"	"synaptic vesicle to endosome fusion"	"BP"	3	0	1
"GO:0099532"	"synaptic vesicle endosomal processing"	"BP"	4	0	1
"GO:0098507"	"polynucleotide 5' dephosphorylation"	"BP"	2	0	1
"GO:0071630"	"nuclear protein quality control by the ubiquitin-proteasome system"	"BP"	2	0	1
"GO:0097534"	"lymphoid lineage cell migration"	"BP"	2	0	1
"GO:0097535"	"lymphoid lineage cell migration into thymus"	"BP"	2	0	1
"GO:0006477"	"protein sulfation"	"BP"	6	1	0.0663870727555537
"GO:0006478"	"peptidyl-tyrosine sulfation"	"BP"	2	0	1
"GO:0016584"	"nucleosome positioning"	"BP"	6	0	1
"GO:0090663"	"galanin-activated signaling pathway"	"BP"	2	0	1
"GO:0016557"	"peroxisome membrane biogenesis"	"BP"	3	0	1
"GO:2000721"	"positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation"	"BP"	3	0	1
"GO:0002097"	"tRNA wobble base modification"	"BP"	13	0	1
"GO:0002098"	"tRNA wobble uridine modification"	"BP"	11	0	1
"GO:0090215"	"regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity"	"BP"	1	0	1
"GO:0090216"	"positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity"	"BP"	1	0	1
"GO:0009233"	"menaquinone metabolic process"	"BP"	3	0	1
"GO:0042361"	"menaquinone catabolic process"	"BP"	2	0	1
"GO:0042377"	"vitamin K catabolic process"	"BP"	2	0	1
"GO:0051835"	"positive regulation of synapse structural plasticity"	"BP"	3	0	1
"GO:0016182"	"synaptic vesicle budding from endosome"	"BP"	1	0	1
"GO:0036466"	"synaptic vesicle recycling via endosome"	"BP"	4	0	1
"GO:0048007"	"antigen processing and presentation, exogenous lipid antigen via MHC class Ib"	"BP"	2	0	1
"GO:0019805"	"quinolinate biosynthetic process"	"BP"	4	0	1
"GO:0034354"	"'de novo' NAD biosynthetic process from tryptophan"	"BP"	4	0	1
"GO:0034627"	"'de novo' NAD biosynthetic process"	"BP"	4	0	1
"GO:0043420"	"anthranilate metabolic process"	"BP"	3	0	1
"GO:0046874"	"quinolinate metabolic process"	"BP"	5	0	1
"GO:0006437"	"tyrosyl-tRNA aminoacylation"	"BP"	2	0	1
"GO:0042364"	"water-soluble vitamin biosynthetic process"	"BP"	7	0	1
"GO:0042819"	"vitamin B6 biosynthetic process"	"BP"	3	0	1
"GO:0042822"	"pyridoxal phosphate metabolic process"	"BP"	3	0	1
"GO:0042823"	"pyridoxal phosphate biosynthetic process"	"BP"	2	0	1
"GO:0032483"	"regulation of Rab protein signal transduction"	"BP"	4	0	1
"GO:0051466"	"positive regulation of corticotropin-releasing hormone secretion"	"BP"	2	0	1
"GO:0071812"	"positive regulation of fever generation by positive regulation of prostaglandin secretion"	"BP"	2	0	1
"GO:0071847"	"TNFSF11-mediated signaling pathway"	"BP"	4	0	1
"GO:0071848"	"positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling"	"BP"	2	0	1
"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"	3	0	1
"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"	6	0	1
"GO:0000469"	"cleavage involved in rRNA processing"	"BP"	7	0	1
"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"	2	0	1
"GO:0000478"	"endonucleolytic cleavage involved in rRNA processing"	"BP"	5	0	1
"GO:0000479"	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"	5	0	1
"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"BP"	4	0	1
"GO:0000967"	"rRNA 5'-end processing"	"BP"	2	0	1
"GO:0043490"	"malate-aspartate shuttle"	"BP"	2	0	1
"GO:0044328"	"canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration"	"BP"	1	0	1
"GO:0044329"	"canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion"	"BP"	1	0	1
"GO:0044330"	"canonical Wnt signaling pathway involved in positive regulation of wound healing"	"BP"	1	0	1
"GO:0030103"	"vasopressin secretion"	"BP"	2	0	1
"GO:0070816"	"phosphorylation of RNA polymerase II C-terminal domain"	"BP"	4	0	1
"GO:0007499"	"ectoderm and mesoderm interaction"	"BP"	1	0	1
"GO:1904674"	"positive regulation of somatic stem cell population maintenance"	"BP"	2	0	1
"GO:0060830"	"ciliary receptor clustering involved in smoothened signaling pathway"	"BP"	3	0	1
"GO:0072137"	"condensed mesenchymal cell proliferation"	"BP"	3	0	1
"GO:0006714"	"sesquiterpenoid metabolic process"	"BP"	2	0	1
"GO:0016095"	"polyprenol catabolic process"	"BP"	3	0	1
"GO:0016107"	"sesquiterpenoid catabolic process"	"BP"	2	0	1
"GO:0016487"	"farnesol metabolic process"	"BP"	2	0	1
"GO:0016488"	"farnesol catabolic process"	"BP"	2	0	1
"GO:0019747"	"regulation of isoprenoid metabolic process"	"BP"	3	0	1
"GO:0045827"	"negative regulation of isoprenoid metabolic process"	"BP"	1	0	1
"GO:1900052"	"regulation of retinoic acid biosynthetic process"	"BP"	2	0	1
"GO:1900053"	"negative regulation of retinoic acid biosynthetic process"	"BP"	1	0	1
"GO:2000224"	"regulation of testosterone biosynthetic process"	"BP"	3	0	1
"GO:0021919"	"BMP signaling pathway involved in spinal cord dorsal/ventral patterning"	"BP"	1	0	1
"GO:0000409"	"regulation of transcription by galactose"	"BP"	1	0	1
"GO:0000411"	"positive regulation of transcription by galactose"	"BP"	1	0	1
"GO:0000431"	"regulation of transcription from RNA polymerase II promoter by galactose"	"BP"	1	0	1
"GO:0000435"	"positive regulation of transcription from RNA polymerase II promoter by galactose"	"BP"	1	0	1
"GO:1904017"	"cellular response to Thyroglobulin triiodothyronine"	"BP"	2	0	1
"GO:0021849"	"neuroblast division in subventricular zone"	"BP"	3	0	1
"GO:0043377"	"negative regulation of CD8-positive, alpha-beta T cell differentiation"	"BP"	2	0	1
"GO:0075525"	"viral translational termination-reinitiation"	"BP"	5	0	1
"GO:0016240"	"autophagosome membrane docking"	"BP"	4	1	0.0447605986985067
"GO:0071275"	"cellular response to aluminum ion"	"BP"	1	0	1
"GO:1905672"	"negative regulation of lysosome organization"	"BP"	1	0	1
"GO:0036155"	"acylglycerol acyl-chain remodeling"	"BP"	8	0	1
"GO:0097724"	"sperm flagellum movement"	"BP"	3	0	1
"GO:1905419"	"sperm flagellum movement involved in flagellated sperm motility"	"BP"	3	0	1
"GO:1903650"	"negative regulation of cytoplasmic transport"	"BP"	2	0	1
"GO:2000642"	"negative regulation of early endosome to late endosome transport"	"BP"	2	0	1
"GO:0009955"	"adaxial/abaxial pattern specification"	"BP"	1	0	1
"GO:2000011"	"regulation of adaxial/abaxial pattern formation"	"BP"	1	0	1
"GO:0035964"	"COPI-coated vesicle budding"	"BP"	4	0	1
"GO:0048200"	"Golgi transport vesicle coating"	"BP"	4	0	1
"GO:0048205"	"COPI coating of Golgi vesicle"	"BP"	4	0	1
"GO:0070973"	"protein localization to endoplasmic reticulum exit site"	"BP"	4	0	1
"GO:0097111"	"endoplasmic reticulum-Golgi intermediate compartment organization"	"BP"	2	0	1
"GO:1903420"	"protein localization to endoplasmic reticulum tubular network"	"BP"	1	0	1
"GO:0106005"	"RNA 5'-cap (guanine-N7)-methylation"	"BP"	2	0	1
"GO:0016255"	"attachment of GPI anchor to protein"	"BP"	6	0	1
"GO:0060545"	"positive regulation of necroptotic process"	"BP"	6	0	1
"GO:0070926"	"regulation of ATP:ADP antiporter activity"	"BP"	1	0	1
"GO:1905675"	"negative regulation of adaptive immune memory response"	"BP"	2	0	1
"GO:0010796"	"regulation of multivesicular body size"	"BP"	3	0	1
"GO:0035697"	"CD8-positive, alpha-beta T cell extravasation"	"BP"	3	0	1
"GO:0035698"	"CD8-positive, alpha-beta cytotoxic T cell extravasation"	"BP"	2	0	1
"GO:2000407"	"regulation of T cell extravasation"	"BP"	5	0	1
"GO:2000409"	"positive regulation of T cell extravasation"	"BP"	3	0	1
